Date,Open,High,Low,Close,Volume
2025-02-02 22:05:00,0.61574,0.61578,0.61546,0.61574,71
2025-02-02 22:10:00,0.61574,0.61633,0.61569,0.61633,99
2025-02-02 22:15:00,0.61632,0.61637,0.61615,0.61615,13
2025-02-02 22:20:00,0.61594,0.61601,0.61581,0.61586,47
2025-02-02 22:25:00,0.61586,0.61586,0.61524,0.61543,83
2025-02-02 22:30:00,0.61543,0.61553,0.61543,0.61549,55
2025-02-02 22:35:00,0.61552,0.61561,0.61547,0.61556,130
2025-02-02 22:40:00,0.61556,0.61563,0.61554,0.61558,45
2025-02-02 22:45:00,0.61557,0.61646,0.61552,0.61637,108
2025-02-02 22:50:00,0.61638,0.61638,0.61585,0.61589,66
2025-02-02 22:55:00,0.6159,0.61592,0.61512,0.61521,164
2025-02-02 23:00:00,0.61522,0.61556,0.61498,0.61511,486
2025-02-02 23:05:00,0.61511,0.61633,0.61511,0.61556,358
2025-02-02 23:10:00,0.61557,0.6158,0.61528,0.6157,316
2025-02-02 23:15:00,0.61571,0.61571,0.61501,0.61508,384
2025-02-02 23:20:00,0.61508,0.61516,0.61431,0.61466,481
2025-02-02 23:25:00,0.61463,0.61471,0.61431,0.61434,421
2025-02-02 23:30:00,0.61434,0.61468,0.61407,0.61428,509
2025-02-02 23:35:00,0.6144,0.61441,0.61378,0.61389,440
2025-02-02 23:40:00,0.61388,0.61439,0.61371,0.6141,316
2025-02-02 23:45:00,0.61408,0.61511,0.61408,0.6143,426
2025-02-02 23:50:00,0.6143,0.61461,0.6139,0.61442,313
2025-02-02 23:55:00,0.61443,0.61443,0.61404,0.61414,241
2025-02-03 00:00:00,0.61408,0.61473,0.61379,0.61462,305
2025-02-03 00:05:00,0.61462,0.61518,0.61442,0.61494,465
2025-02-03 00:10:00,0.61495,0.61527,0.61456,0.61472,497
2025-02-03 00:15:00,0.61472,0.61472,0.61342,0.61346,442
2025-02-03 00:20:00,0.61342,0.61342,0.61214,0.61264,804
2025-02-03 00:25:00,0.61265,0.61378,0.61254,0.61336,846
2025-02-03 00:30:00,0.61338,0.61412,0.61329,0.61343,598
2025-02-03 00:35:00,0.61343,0.61351,0.61274,0.61274,512
2025-02-03 00:40:00,0.61275,0.61303,0.61247,0.61247,527
2025-02-03 00:45:00,0.61248,0.61311,0.61216,0.61245,670
2025-02-03 00:50:00,0.61243,0.61257,0.61135,0.61135,721
2025-02-03 00:55:00,0.61136,0.61193,0.61132,0.61182,705
2025-02-03 01:00:00,0.61181,0.61197,0.61137,0.61162,822
2025-02-03 01:05:00,0.61166,0.6122,0.61163,0.61215,564
2025-02-03 01:10:00,0.61216,0.61273,0.61214,0.61252,556
2025-02-03 01:15:00,0.6125,0.6125,0.61206,0.61236,625
2025-02-03 01:20:00,0.61238,0.61293,0.61226,0.61259,600
2025-02-03 01:25:00,0.6126,0.61343,0.61246,0.61312,556
2025-02-03 01:30:00,0.61309,0.61354,0.61303,0.61328,666
2025-02-03 01:35:00,0.6133,0.61339,0.6129,0.61309,456
2025-02-03 01:40:00,0.61305,0.61306,0.61253,0.61265,353
2025-02-03 01:45:00,0.61266,0.61266,0.61213,0.61217,384
2025-02-03 01:50:00,0.61216,0.6122,0.61167,0.61168,384
2025-02-03 01:55:00,0.61165,0.61171,0.6114,0.61154,417
2025-02-03 02:00:00,0.61153,0.61159,0.61018,0.61024,532
2025-02-03 02:05:00,0.61025,0.6103,0.60922,0.60942,811
2025-02-03 02:10:00,0.60943,0.60998,0.60894,0.6099,694
2025-02-03 02:15:00,0.60987,0.61013,0.6097,0.61006,384
2025-02-03 02:20:00,0.61008,0.61044,0.60962,0.61044,441
2025-02-03 02:25:00,0.61043,0.61047,0.60988,0.60998,473
2025-02-03 02:30:00,0.60999,0.61007,0.60962,0.60983,525
2025-02-03 02:35:00,0.60984,0.60994,0.60918,0.6093,502
2025-02-03 02:40:00,0.60928,0.60945,0.60906,0.60925,434
2025-02-03 02:45:00,0.60923,0.60974,0.60921,0.60921,492
2025-02-03 02:50:00,0.60922,0.60923,0.60873,0.60885,420
2025-02-03 02:55:00,0.60886,0.60966,0.60883,0.60955,383
2025-02-03 03:00:00,0.60957,0.60963,0.60941,0.6096,257
2025-02-03 03:05:00,0.60965,0.60965,0.60906,0.60924,471
2025-02-03 03:10:00,0.60923,0.60928,0.60892,0.60901,346
2025-02-03 03:15:00,0.60902,0.60921,0.60881,0.60903,364
2025-02-03 03:20:00,0.60905,0.60934,0.60905,0.60934,360
2025-02-03 03:25:00,0.60936,0.60974,0.60919,0.60972,382
2025-02-03 03:30:00,0.60974,0.60975,0.6094,0.60949,413
2025-02-03 03:35:00,0.60946,0.60948,0.60879,0.60893,335
2025-02-03 03:40:00,0.60892,0.60928,0.60889,0.60923,279
2025-02-03 03:45:00,0.60924,0.60939,0.60906,0.60931,279
2025-02-03 03:50:00,0.60932,0.60982,0.60932,0.60969,306
2025-02-03 03:55:00,0.60973,0.60992,0.60968,0.60977,241
2025-02-03 04:00:00,0.60975,0.61259,0.60971,0.61201,1256
2025-02-03 04:05:00,0.612,0.612,0.61102,0.6114,621
2025-02-03 04:10:00,0.61138,0.61178,0.6111,0.61173,432
2025-02-03 04:15:00,0.61176,0.61178,0.61119,0.61126,355
2025-02-03 04:20:00,0.61124,0.61124,0.61074,0.61082,246
2025-02-03 04:25:00,0.61078,0.61095,0.61061,0.61088,229
2025-02-03 04:30:00,0.61087,0.6112,0.61044,0.61091,379
2025-02-03 04:35:00,0.61092,0.61142,0.6109,0.61136,234
2025-02-03 04:40:00,0.61137,0.61153,0.61123,0.61132,293
2025-02-03 04:45:00,0.61131,0.61153,0.61115,0.61142,203
2025-02-03 04:50:00,0.61143,0.61159,0.61132,0.61152,212
2025-02-03 04:55:00,0.6115,0.61174,0.61143,0.61156,325
2025-02-03 05:00:00,0.61157,0.61188,0.61135,0.61162,353
2025-02-03 05:05:00,0.61159,0.6121,0.61151,0.61158,263
2025-02-03 05:10:00,0.61156,0.61204,0.6115,0.61199,303
2025-02-03 05:15:00,0.61202,0.61205,0.61165,0.61198,320
2025-02-03 05:20:00,0.61199,0.61215,0.61188,0.61195,190
2025-02-03 05:25:00,0.61196,0.61214,0.6117,0.6119,215
2025-02-03 05:30:00,0.61189,0.61213,0.61178,0.61212,208
2025-02-03 05:35:00,0.61214,0.61221,0.61193,0.61194,210
2025-02-03 05:40:00,0.61193,0.61197,0.61165,0.61169,246
2025-02-03 05:45:00,0.61165,0.61192,0.61164,0.61179,216
2025-02-03 05:50:00,0.61182,0.61218,0.61177,0.61208,279
2025-02-03 05:55:00,0.61207,0.61224,0.61202,0.61204,313
2025-02-03 06:00:00,0.61203,0.6124,0.61194,0.61204,286
2025-02-03 06:05:00,0.61203,0.61234,0.61199,0.61228,292
2025-02-03 06:10:00,0.61227,0.6129,0.61219,0.61288,287
2025-02-03 06:15:00,0.61287,0.613,0.61257,0.61259,290
2025-02-03 06:20:00,0.61258,0.61318,0.61254,0.61315,320
2025-02-03 06:25:00,0.61317,0.61328,0.61291,0.61326,253
2025-02-03 06:30:00,0.61328,0.61371,0.61315,0.6137,422
2025-02-03 06:35:00,0.61368,0.61374,0.61329,0.61339,332
2025-02-03 06:40:00,0.61337,0.61384,0.61337,0.61369,264
2025-02-03 06:45:00,0.61368,0.61395,0.61361,0.61369,215
2025-02-03 06:50:00,0.61367,0.6138,0.61335,0.61367,363
2025-02-03 06:55:00,0.61368,0.61378,0.61348,0.61371,346
2025-02-03 07:00:00,0.61375,0.61429,0.61369,0.61401,508
2025-02-03 07:05:00,0.61399,0.61414,0.6138,0.61384,313
2025-02-03 07:10:00,0.61381,0.61382,0.61336,0.61376,326
2025-02-03 07:15:00,0.61375,0.61388,0.61346,0.61383,317
2025-02-03 07:20:00,0.61382,0.61395,0.61369,0.61376,357
2025-02-03 07:25:00,0.61378,0.61393,0.61341,0.61385,355
2025-02-03 07:30:00,0.61386,0.61396,0.61372,0.61386,389
2025-02-03 07:35:00,0.61384,0.61395,0.61355,0.61372,342
2025-02-03 07:40:00,0.6137,0.61373,0.61343,0.61363,331
2025-02-03 07:45:00,0.61361,0.61425,0.61361,0.61413,488
2025-02-03 07:50:00,0.61412,0.61417,0.6137,0.61378,450
2025-02-03 07:55:00,0.61377,0.61378,0.61322,0.61348,634
2025-02-03 08:00:00,0.61349,0.61402,0.6133,0.61349,714
2025-02-03 08:05:00,0.61351,0.61373,0.61331,0.61355,607
2025-02-03 08:10:00,0.61356,0.61401,0.61347,0.61386,600
2025-02-03 08:15:00,0.61383,0.61413,0.61368,0.61411,472
2025-02-03 08:20:00,0.61412,0.61473,0.61411,0.61448,615
2025-02-03 08:25:00,0.6145,0.61465,0.61432,0.61458,470
2025-02-03 08:30:00,0.61457,0.61472,0.61423,0.61458,339
2025-02-03 08:35:00,0.61457,0.6146,0.61422,0.61423,502
2025-02-03 08:40:00,0.61422,0.61442,0.6138,0.61442,385
2025-02-03 08:45:00,0.61441,0.61446,0.61416,0.61421,363
2025-02-03 08:50:00,0.6142,0.61421,0.61386,0.61395,336
2025-02-03 08:55:00,0.61392,0.61409,0.61385,0.61391,333
2025-02-03 09:00:00,0.61392,0.61416,0.61386,0.61392,375
2025-02-03 09:05:00,0.61391,0.61406,0.61378,0.61402,274
2025-02-03 09:10:00,0.61401,0.61406,0.61387,0.61391,281
2025-02-03 09:15:00,0.61392,0.61427,0.61375,0.61417,273
2025-02-03 09:20:00,0.61416,0.61437,0.61402,0.61436,266
2025-02-03 09:25:00,0.61437,0.6147,0.61436,0.61467,257
2025-02-03 09:30:00,0.61468,0.61488,0.61458,0.61477,240
2025-02-03 09:35:00,0.61475,0.61493,0.61466,0.61482,290
2025-02-03 09:40:00,0.61484,0.61493,0.61436,0.61441,236
2025-02-03 09:45:00,0.61442,0.61442,0.61408,0.61418,289
2025-02-03 09:50:00,0.61417,0.61425,0.61408,0.61408,252
2025-02-03 09:55:00,0.61409,0.61417,0.61392,0.61411,159
2025-02-03 10:00:00,0.61415,0.61438,0.61414,0.61432,292
2025-02-03 10:05:00,0.61433,0.61472,0.61431,0.61472,234
2025-02-03 10:10:00,0.61471,0.61491,0.61458,0.61487,189
2025-02-03 10:15:00,0.61488,0.61492,0.61461,0.61468,189
2025-02-03 10:20:00,0.61467,0.61469,0.61429,0.6143,236
2025-02-03 10:25:00,0.61429,0.61446,0.61411,0.61443,241
2025-02-03 10:30:00,0.61445,0.6147,0.61442,0.61469,259
2025-02-03 10:35:00,0.61468,0.61473,0.61454,0.61464,223
2025-02-03 10:40:00,0.61466,0.61479,0.61445,0.61452,202
2025-02-03 10:45:00,0.61453,0.61463,0.61439,0.61462,218
2025-02-03 10:50:00,0.61461,0.61477,0.61451,0.61467,213
2025-02-03 10:55:00,0.61468,0.61472,0.61445,0.61449,176
2025-02-03 11:00:00,0.61448,0.61463,0.61441,0.61452,229
2025-02-03 11:05:00,0.61454,0.61469,0.61447,0.61456,226
2025-02-03 11:10:00,0.61457,0.61464,0.61434,0.61436,243
2025-02-03 11:15:00,0.61437,0.61445,0.61417,0.61422,146
2025-02-03 11:20:00,0.61421,0.61422,0.61399,0.61401,164
2025-02-03 11:25:00,0.614,0.61403,0.61381,0.61381,176
2025-02-03 11:30:00,0.61377,0.61388,0.61364,0.61376,200
2025-02-03 11:35:00,0.61375,0.61392,0.61361,0.61384,202
2025-02-03 11:40:00,0.61383,0.61415,0.6138,0.61413,188
2025-02-03 11:45:00,0.61414,0.61439,0.61414,0.61419,203
2025-02-03 11:50:00,0.61418,0.61435,0.614,0.61435,209
2025-02-03 11:55:00,0.61436,0.6148,0.61436,0.61477,316
2025-02-03 12:00:00,0.61478,0.6148,0.61468,0.61475,202
2025-02-03 12:05:00,0.61476,0.6148,0.61469,0.61476,240
2025-02-03 12:10:00,0.61477,0.61488,0.61469,0.61483,234
2025-02-03 12:15:00,0.61482,0.61491,0.61468,0.61472,309
2025-02-03 12:20:00,0.61473,0.61538,0.61471,0.61533,274
2025-02-03 12:25:00,0.61532,0.61567,0.61524,0.61552,266
2025-02-03 12:30:00,0.61551,0.61565,0.6153,0.61557,314
2025-02-03 12:35:00,0.61558,0.61564,0.6154,0.61553,198
2025-02-03 12:40:00,0.61551,0.61553,0.61524,0.61529,212
2025-02-03 12:45:00,0.61528,0.61547,0.61528,0.61542,161
2025-02-03 12:50:00,0.61539,0.61553,0.61514,0.61517,239
2025-02-03 12:55:00,0.61516,0.61541,0.61502,0.61541,489
2025-02-03 13:00:00,0.61543,0.61665,0.61541,0.61637,613
2025-02-03 13:05:00,0.61636,0.61739,0.61588,0.61627,1307
2025-02-03 13:10:00,0.61625,0.61671,0.61603,0.61665,487
2025-02-03 13:15:00,0.61664,0.61682,0.61643,0.61659,451
2025-02-03 13:20:00,0.61655,0.61667,0.61624,0.61661,440
2025-02-03 13:25:00,0.61662,0.61678,0.61642,0.61647,339
2025-02-03 13:30:00,0.61646,0.61658,0.61616,0.61633,416
2025-02-03 13:35:00,0.6163,0.61631,0.61584,0.61587,446
2025-02-03 13:40:00,0.61586,0.61591,0.61563,0.61583,385
2025-02-03 13:45:00,0.61584,0.61587,0.61563,0.61577,347
2025-02-03 13:50:00,0.61576,0.61586,0.61555,0.6158,345
2025-02-03 13:55:00,0.61579,0.61599,0.6156,0.61599,314
2025-02-03 14:00:00,0.616,0.6161,0.6154,0.61544,387
2025-02-03 14:05:00,0.61545,0.61574,0.6154,0.61569,344
2025-02-03 14:10:00,0.6157,0.61637,0.61529,0.61631,665
2025-02-03 14:15:00,0.61632,0.61657,0.61614,0.61614,596
2025-02-03 14:20:00,0.61615,0.61617,0.61557,0.61596,500
2025-02-03 14:25:00,0.61595,0.61598,0.61557,0.61565,487
2025-02-03 14:30:00,0.61567,0.61577,0.61526,0.61565,912
2025-02-03 14:35:00,0.61564,0.61575,0.61516,0.61558,790
2025-02-03 14:40:00,0.61559,0.61576,0.6153,0.61555,557
2025-02-03 14:45:00,0.61551,0.61556,0.61487,0.61493,712
2025-02-03 14:50:00,0.61492,0.61514,0.61473,0.61492,766
2025-02-03 14:55:00,0.61491,0.61511,0.61473,0.61497,350
2025-02-03 15:00:00,0.61495,0.61495,0.61427,0.61429,714
2025-02-03 15:05:00,0.61427,0.61478,0.61415,0.61448,985
2025-02-03 15:10:00,0.6145,0.61487,0.61432,0.61446,910
2025-02-03 15:15:00,0.61447,0.61463,0.61426,0.61429,784
2025-02-03 15:20:00,0.6143,0.61856,0.61418,0.61813,1813
2025-02-03 15:25:00,0.61819,0.61826,0.61656,0.61745,1909
2025-02-03 15:30:00,0.61746,0.61825,0.61731,0.61825,1744
2025-02-03 15:35:00,0.61824,0.61853,0.61772,0.61794,1388
2025-02-03 15:40:00,0.61796,0.61963,0.61739,0.6191,1549
2025-02-03 15:45:00,0.61909,0.6191,0.61821,0.61854,1352
2025-02-03 15:50:00,0.61855,0.61951,0.61855,0.61914,1326
2025-02-03 15:55:00,0.61912,0.61956,0.61901,0.61947,906
2025-02-03 16:00:00,0.61946,0.61973,0.61788,0.61891,1337
2025-02-03 16:05:00,0.61893,0.61902,0.61806,0.61859,1542
2025-02-03 16:10:00,0.6186,0.61942,0.61859,0.61937,1079
2025-02-03 16:15:00,0.61936,0.61952,0.61906,0.61932,881
2025-02-03 16:20:00,0.61934,0.61938,0.61875,0.61918,749
2025-02-03 16:25:00,0.61917,0.6193,0.61839,0.6187,847
2025-02-03 16:30:00,0.61868,0.61915,0.61845,0.61914,784
2025-02-03 16:35:00,0.61913,0.61941,0.61892,0.61913,674
2025-02-03 16:40:00,0.61912,0.61922,0.61878,0.61897,675
2025-02-03 16:45:00,0.61899,0.61907,0.61822,0.61832,588
2025-02-03 16:50:00,0.61833,0.61873,0.61828,0.61852,714
2025-02-03 16:55:00,0.6185,0.6185,0.61723,0.61751,1189
2025-02-03 17:00:00,0.6175,0.61793,0.61746,0.61783,874
2025-02-03 17:05:00,0.61785,0.61811,0.6176,0.61811,592
2025-02-03 17:10:00,0.6181,0.61826,0.61786,0.61796,501
2025-02-03 17:15:00,0.61795,0.61805,0.61779,0.61793,394
2025-02-03 17:20:00,0.61794,0.61826,0.6178,0.61825,455
2025-02-03 17:25:00,0.61824,0.61859,0.61814,0.61833,469
2025-02-03 17:30:00,0.61831,0.61851,0.61821,0.61836,477
2025-02-03 17:35:00,0.61835,0.61848,0.61804,0.61807,457
2025-02-03 17:40:00,0.61805,0.61817,0.61784,0.61796,437
2025-02-03 17:45:00,0.61797,0.61804,0.6177,0.61783,419
2025-02-03 17:50:00,0.61784,0.61815,0.61783,0.61805,432
2025-02-03 17:55:00,0.61806,0.61923,0.61652,0.61782,1536
2025-02-03 18:00:00,0.61782,0.61824,0.61715,0.61813,950
2025-02-03 18:05:00,0.61811,0.61832,0.61753,0.61767,824
2025-02-03 18:10:00,0.61764,0.61826,0.61747,0.61799,662
2025-02-03 18:15:00,0.61798,0.61812,0.61774,0.61791,594
2025-02-03 18:20:00,0.61789,0.61804,0.61759,0.6178,418
2025-02-03 18:25:00,0.61781,0.61794,0.61756,0.6176,430
2025-02-03 18:30:00,0.61761,0.61802,0.61746,0.61786,418
2025-02-03 18:35:00,0.61784,0.61789,0.61746,0.61764,417
2025-02-03 18:40:00,0.61763,0.61763,0.6173,0.61751,342
2025-02-03 18:45:00,0.61752,0.61781,0.61735,0.61767,379
2025-02-03 18:50:00,0.61766,0.61782,0.61761,0.61781,335
2025-02-03 18:55:00,0.61776,0.61786,0.61761,0.61775,282
2025-02-03 19:00:00,0.61774,0.61811,0.61773,0.61806,313
2025-02-03 19:05:00,0.61805,0.61816,0.61797,0.61806,314
2025-02-03 19:10:00,0.61808,0.61856,0.618,0.61856,253
2025-02-03 19:15:00,0.61854,0.61869,0.61838,0.61847,357
2025-02-03 19:20:00,0.61848,0.61881,0.61841,0.61871,259
2025-02-03 19:25:00,0.6187,0.6187,0.61845,0.61849,265
2025-02-03 19:30:00,0.61848,0.61867,0.61841,0.61842,246
2025-02-03 19:35:00,0.61841,0.61845,0.61825,0.61842,230
2025-02-03 19:40:00,0.61843,0.61854,0.61831,0.61851,219
2025-02-03 19:45:00,0.61847,0.61866,0.61838,0.61856,225
2025-02-03 19:50:00,0.61854,0.61866,0.61852,0.61856,181
2025-02-03 19:55:00,0.61855,0.6186,0.61815,0.61822,318
2025-02-03 20:00:00,0.61823,0.6186,0.61814,0.61855,283
2025-02-03 20:05:00,0.61856,0.61858,0.61835,0.61856,339
2025-02-03 20:10:00,0.61855,0.61874,0.6185,0.61865,328
2025-02-03 20:15:00,0.61866,0.61885,0.61864,0.61885,363
2025-02-03 20:20:00,0.61888,0.619,0.61884,0.61889,250
2025-02-03 20:25:00,0.6189,0.6189,0.61863,0.6187,310
2025-02-03 20:30:00,0.61871,0.61877,0.61849,0.61867,250
2025-02-03 20:35:00,0.61868,0.61889,0.6186,0.61872,222
2025-02-03 20:40:00,0.61873,0.61876,0.61851,0.61857,251
2025-02-03 20:45:00,0.61859,0.61861,0.61837,0.6185,209
2025-02-03 20:50:00,0.61852,0.61871,0.61842,0.61846,348
2025-02-03 20:55:00,0.61845,0.61849,0.61826,0.61844,243
2025-02-03 21:00:00,0.61843,0.61849,0.61832,0.61834,234
2025-02-03 21:05:00,0.61836,0.61837,0.61826,0.61836,240
2025-02-03 21:10:00,0.61837,0.61843,0.61832,0.61837,163
2025-02-03 21:15:00,0.61836,0.61935,0.61835,0.6191,239
2025-02-03 21:20:00,0.61915,0.6198,0.61897,0.61928,849
2025-02-03 21:25:00,0.61929,0.61952,0.61912,0.61952,349
2025-02-03 21:30:00,0.61953,0.61972,0.61935,0.61969,231
2025-02-03 21:35:00,0.6197,0.62112,0.61969,0.62092,1104
2025-02-03 21:40:00,0.62091,0.62225,0.62078,0.62216,636
2025-02-03 21:45:00,0.62211,0.6237,0.62207,0.62267,555
2025-02-03 21:50:00,0.6227,0.62292,0.62223,0.62233,309
2025-02-03 21:55:00,0.6224,0.62276,0.62237,0.62253,275
2025-02-03 22:00:00,0.62148,0.62249,0.62148,0.62213,21
2025-02-03 22:05:00,0.62214,0.6222,0.62185,0.6222,17
2025-02-03 22:10:00,0.62197,0.62197,0.62197,0.62197,1
2025-02-03 22:15:00,0.62225,0.62225,0.62225,0.62225,1
2025-02-03 22:20:00,0.62233,0.62233,0.62225,0.62232,42
2025-02-03 22:25:00,0.62231,0.62238,0.62206,0.6221,33
2025-02-03 22:30:00,0.6221,0.62242,0.6221,0.62241,69
2025-02-03 22:35:00,0.62235,0.62243,0.62174,0.62182,130
2025-02-03 22:40:00,0.62181,0.62245,0.62148,0.62224,141
2025-02-03 22:45:00,0.62222,0.6225,0.6222,0.62248,87
2025-02-03 22:50:00,0.62243,0.62266,0.62242,0.62253,73
2025-02-03 22:55:00,0.62254,0.62256,0.62224,0.62227,71
2025-02-03 23:00:00,0.62238,0.62275,0.62228,0.62265,227
2025-02-03 23:05:00,0.62269,0.62329,0.62266,0.62309,160
2025-02-03 23:10:00,0.62309,0.62321,0.62269,0.62298,224
2025-02-03 23:15:00,0.62297,0.62297,0.62248,0.62252,127
2025-02-03 23:20:00,0.62251,0.62251,0.62227,0.62234,160
2025-02-03 23:25:00,0.62236,0.62236,0.62194,0.62206,226
2025-02-03 23:30:00,0.62207,0.62216,0.62186,0.62205,259
2025-02-03 23:35:00,0.62204,0.62212,0.62181,0.62201,193
2025-02-03 23:40:00,0.62202,0.62222,0.62188,0.62196,172
2025-02-03 23:45:00,0.62197,0.62208,0.62176,0.62192,145
2025-02-03 23:50:00,0.62193,0.62208,0.62179,0.62198,169
2025-02-03 23:55:00,0.62197,0.62199,0.62163,0.62172,202
2025-02-04 00:00:00,0.62171,0.62214,0.62157,0.62161,271
2025-02-04 00:05:00,0.62159,0.62165,0.6214,0.62153,195
2025-02-04 00:10:00,0.62151,0.62162,0.62141,0.62154,170
2025-02-04 00:15:00,0.62156,0.62175,0.6215,0.62156,165
2025-02-04 00:20:00,0.62154,0.62182,0.6214,0.62168,142
2025-02-04 00:25:00,0.62167,0.6218,0.62161,0.62171,131
2025-02-04 00:30:00,0.62172,0.62176,0.62138,0.62141,174
2025-02-04 00:35:00,0.62142,0.62149,0.62121,0.62136,159
2025-02-04 00:40:00,0.62133,0.62143,0.62123,0.62126,176
2025-02-04 00:45:00,0.62125,0.62129,0.62101,0.62105,120
2025-02-04 00:50:00,0.62106,0.62116,0.62094,0.62105,173
2025-02-04 00:55:00,0.62104,0.62106,0.62095,0.62106,251
2025-02-04 01:00:00,0.62103,0.62105,0.62075,0.62076,270
2025-02-04 01:05:00,0.62077,0.62082,0.62052,0.62058,225
2025-02-04 01:10:00,0.62057,0.62061,0.62002,0.62014,321
2025-02-04 01:15:00,0.62015,0.62034,0.62003,0.62003,252
2025-02-04 01:20:00,0.62005,0.62014,0.61995,0.62003,226
2025-02-04 01:25:00,0.62006,0.62058,0.62004,0.62054,238
2025-02-04 01:30:00,0.62055,0.62059,0.6201,0.62016,319
2025-02-04 01:35:00,0.62017,0.62024,0.6199,0.6201,204
2025-02-04 01:40:00,0.62011,0.62047,0.6201,0.62033,242
2025-02-04 01:45:00,0.62034,0.62062,0.62021,0.62059,289
2025-02-04 01:50:00,0.6206,0.62079,0.62055,0.62075,303
2025-02-04 01:55:00,0.62076,0.62082,0.62055,0.62081,242
2025-02-04 02:00:00,0.6208,0.62087,0.62055,0.62085,231
2025-02-04 02:05:00,0.62086,0.621,0.6208,0.62091,230
2025-02-04 02:10:00,0.6209,0.62094,0.62079,0.6209,219
